,skill_id,skill_title,skill_type,skill_description,skill_description_combined
2962,1a220e2ad81dc45d00495c334282dc22e9f59641626d884fb15c792faf84648f,technical sound design,tsc,"design, implement and manage technical aspect of sound to translate production requirement into a cohesive auditory experience","technical sound design-design, implement and manage technical aspect of sound to translate production requirement into a cohesive auditory experience"
2963,bb99bed6136516eea5fd2349b63cde248f7dbbccad4fb2594cfef84ac50d52be,game concept design,tsc,"conceive idea and evolve it into the overall vision for the game, including genre, universe, broad storyline, character, gameplay outline and monetisation plan","game concept design-conceive idea and evolve it into the overall vision for the game, including genre, universe, broad storyline, character, gameplay outline and monetisation plan"
2964,730f174fd86d44edf19e59e36dba95ef80b13dd59a31c07d49bc25461ef55ba3,process analyser maintenance management,tsc,"interpret and implement maintenance regimes, processes and procedures for maintenance and configuration and inspection of process analysers to ensure their optimal availability and reliability","process analyser maintenance management-interpret and implement maintenance regimes, processes and procedures for maintenance and configuration and inspection of process analysers to ensure their optimal availability and reliability"
2965,60699cceb1e5f7d1ff3a2a818419acef74037c182b56a98b47d1b32a2b8918d0,loss and risk prevention management,tsc,"manage loss and risk policies and procedures to prevent loss and risk incidents in daily business operations to safeguard the property, safety and well-being of guests and/or customers","loss and risk prevention management-manage loss and risk policies and procedures to prevent loss and risk incidents in daily business operations to safeguard the property, safety and well-being of guests and/or customers"
2966,49ec65317916d0e4a997d2d65b82fb800fd80bacb98a973ad92cbfcc7de56167,alarm system management,tsc,detect alarm activations and respond appropriately,alarm system management-detect alarm activations and respond appropriately
2967,4aa3ee6ff8f090cc5df2062331ab7b87949634f4cdd9c111c66cba9331e9d6b1,security programme management,tsc,"develop and manage security solutions, products and services through technology innovation, experimentation and collaboration. this includes security programme planning, developing and testing new security capabilities and implementing security technologies and programmes","security programme management-develop and manage security solutions, products and services through technology innovation, experimentation and collaboration. this includes security programme planning, developing and testing new security capabilities and implementing security technologies and programmes"
2968,53c46cbbdd7910a227052c074a8880ffe658d18c2c91009f28dad9fb27617caf,attractions guest relations management,tsc,"manage guest relations strategies and policies to enhance on-site guest experience, including the management of special guest requests, requirements and needs","attractions guest relations management-manage guest relations strategies and policies to enhance on-site guest experience, including the management of special guest requests, requirements and needs"
2969,b905ad379a7f26ed4e1559c1e05e42a85bc6ec531c36f60ca35fbf99c40202d1,family governance,tsc,"develop family governance framework, establish and implement operationalisation of processes to guide family relationship with the family office","family governance-develop family governance framework, establish and implement operationalisation of processes to guide family relationship with the family office"
2970,5c4809c59453fbb5134dd489ab09c09bff3978648793760397457ae13fe57609,arts for social and cultural development,tsc,"develop strategies to establish partnerships and collaborations with family and community stakeholders such as community and arts centres and cultural organisations, to broaden the impact of arts education and creative expression on society and promote local heritage and cultural traditions across communities, neighbourhoods, and educational institutes.","arts for social and cultural development-develop strategies to establish partnerships and collaborations with family and community stakeholders such as community and arts centres and cultural organisations, to broaden the impact of arts education and creative expression on society and promote local heritage and cultural traditions across communities, neighbourhoods, and educational institutes."
2971,c03cf5c64b7734456580da8fcfda698fe64202449ea119e72c4133f693edd8c2,plastic injection moulding,tsc,design and implement injection moulding systems to manufacture polymer-based products,plastic injection moulding-design and implement injection moulding systems to manufacture polymer-based products
2972,3c136140cde29e21769abbe759fca95a4b29f79290cd22530fcc97433242c33c,mobile equipment - heavy duty prime mover and trailer operations,tsc,support loading and unloading of cargo at wharves and yards through the use of heavy duty prime movers and trailers,mobile equipment - heavy duty prime mover and trailer operations-support loading and unloading of cargo at wharves and yards through the use of heavy duty prime movers and trailers
